Date,GP,HP,NB,LR,Other,Spec_1,Spec_2,Spec_3,Repl,Kit,Total
11/24/2015,149.6925702,189.9801077,220.7367626,193.7886296,142.4402052,230.4429223,118.3995322,140.4629626,0,114.3266211,1500.270313
11/25/2015,149.6925702,189.9801077,220.7367626,193.8457493,142.4402052,230.4429223,118.3995322,140.4629626,0,114.3266211,1500.327433
11/26/2015,149.6925702,189.9801077,220.7367626,196.3258846,142.4402052,231.6626808,118.3995322,140.4629626,0,114.3266211,1504.027327
11/27/2015,149.6925702,189.9801077,220.7367626,196.3258846,142.4402052,231.6626808,118.3995322,140.4629626,0,114.3266211,1504.027327
11/28/2015,149.6925702,189.9801077,220.7367626,196.3258846,142.4402052,231.6626808,118.3995322,140.4629626,0,114.3266211,1504.027327
11/29/2015,149.6925702,189.9801077,220.7367626,196.3258846,142.4402052,231.6626808,118.3995322,140.4629626,0,114.3266211,1504.027327
11/30/2015,149.6925702,189.9801077,220.7367626,196.3258846,142.4402052,231.6626808,118.3995322,140.4629626,0,114.3266211,1504.027327
12/1/2015,149.6925702,189.9801077,220.7367626,197.9507905,142.4402052,231.6626808,118.3995322,140.4629626,0,114.3266211,1505.652233
12/2/2015,149.6925702,192.3355948,226.0402411,197.9507905,142.4402052,231.8190417,118.3995322,140.4629626,0,114.3266211,1513.467559
12/3/2015,149.6925702,196.601938,227.6314247,202.503843,142.4402052,231.8190417,118.3995322,140.4629626,0,114.3266211,1523.878139
12/4/2015,149.6925702,196.601938,227.6314247,202.503843,142.4402052,231.8190417,118.3995322,140.4629626,0,114.3266211,1523.878139
12/5/2015,149.6925702,196.601938,227.6314247,202.503843,142.4402052,231.8190417,118.3995322,140.4629626,0,114.3266211,1523.878139
12/6/2015,149.6925702,196.651703,234.5568284,202.5237498,142.4402052,231.9469959,118.3995322,140.4629626,0,114.3266211,1531.001168
12/7/2015,149.6925702,196.651703,234.5568284,203.0679936,142.4402052,231.9469959,118.3995322,140.4629626,0,114.3266211,1531.545412
12/8/2015,149.6925702,196.651703,234.5568284,203.0679936,142.4402052,231.9469959,118.3995322,140.4629626,0,114.3266211,1531.545412
12/9/2015,149.6925702,200.2233207,236.0278776,203.4949623,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1540.636315
12/10/2015,149.6925702,200.2233207,236.0278776,203.8669062,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1541.008259
12/11/2015,149.6925702,200.2233207,236.0278776,203.8669062,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1541.008259
12/12/2015,149.6925702,200.2233207,236.0278776,203.8669062,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1541.008259
12/13/2015,149.6925702,200.5623613,236.0278776,203.8669062,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1541.3473
12/14/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/15/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/16/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/17/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/18/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/19/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/20/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/21/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/22/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/23/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/24/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/25/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/26/2015,149.6925702,200.9857037,236.0278776,204.3862726,142.4402052,231.9469959,122.0207997,140.4629626,0,114.3266211,1542.290009
12/27/2015,141.2754902,147.4089068,159.8792189,131.3745528,5.457994259,138.4966896,53.5021913,5.729266541,0,104.2330257,887.3573361
12/28/2015,141.2754902,147.4616783,159.8792189,131.3745528,5.457994259,138.4966896,53.5021913,5.729266541,0,104.2330257,887.4101076
12/29/2015,141.2754902,147.4616783,159.8792189,131.5982752,5.457994259,138.4966896,53.5021913,5.729266541,0,104.2330257,887.6338301
12/30/2015,141.2754902,148.0554235,159.8792189,131.8375534,5.457994259,138.4966896,53.5021913,5.729266541,0,104.2330257,888.4668535
12/31/2015,141.2754902,148.0554235,159.8792189,131.8375534,5.457994259,138.4966896,53.5021913,5.729266541,0,104.2330257,888.4668535
1/1/2016,141.2754902,148.0554235,159.8792189,131.8375534,5.457994259,138.4966896,53.5021913,5.729266541,0,104.2330257,888.4668535
1/2/2016,141.2754902,148.0554235,159.8792189,131.8375534,5.457994259,138.4966896,53.5021913,5.729266541,0,104.2330257,888.4668535
1/3/2016,141.2754902,148.4912072,159.8792189,135.8999444,5.457994259,147.9453057,53.5021913,5.729266541,0,105.2652041,903.4458226
1/4/2016,141.2754902,148.4912072,159.8792189,136.5031043,5.457994259,154.1733133,58.23883368,5.729266541,0,105.2652041,915.0136325
1/5/2016,141.2754902,148.4912072,159.8792189,137.259083,5.457994259,154.4365235,58.23883368,5.729266541,0,105.2652041,916.0328214
1/6/2016,141.2754902,148.4912072,159.8792189,138.6107615,5.457994259,154.4365235,58.23883368,5.729266541,0,105.2652041,917.3844999
1/7/2016,141.2754902,148.4912072,159.8792189,139.0107526,5.457994259,154.4365235,58.23883368,5.729266541,0,106.1382531,918.65754
1/8/2016,141.2754902,148.4912072,159.8792189,139.4768418,5.457994259,154.4365235,58.23883368,5.729266541,0,106.1382531,919.1236293
1/9/2016,141.2754902,148.4912072,159.8792189,139.4768418,5.457994259,154.4365235,58.23883368,5.729266541,0,106.1382531,919.1236293
1/10/2016,141.2754902,148.4912072,159.8792189,139.8666314,5.457994259,154.4365235,58.23883368,5.729266541,0,106.1382531,919.5134188
1/11/2016,141.2754902,148.5127455,159.8792189,139.9868435,5.457994259,154.4365235,58.23883368,5.729266541,0,106.1382531,919.6551692
1/12/2016,141.2754902,148.5127455,159.8792189,140.2939841,5.457994259,154.4365235,58.23883368,5.729266541,0,106.1382531,919.9623098
1/13/2016,141.2754902,148.5127455,159.8792189,140.2939841,5.457994259,155.003062,58.23883368,5.729266541,0,106.1382531,920.5288483
1/14/2016,141.2754902,148.5127455,159.8792189,141.0726215,5.457994259,155.003062,58.23883368,5.729266541,0,106.1382531,921.3074858
1/15/2016,141.2754902,148.5127455,159.8792189,141.9100094,5.457994259,155.003062,58.23883368,5.729266541,0,106.1382531,922.1448737
1/16/2016,141.2754902,148.5127455,159.8792189,141.9100094,5.457994259,155.003062,58.23883368,5.729266541,0,106.1382531,922.1448737
1/17/2016,141.2754902,148.5127455,159.8792189,141.9100094,5.457994259,155.003062,58.23883368,5.729266541,0,106.1382531,922.1448737
1/18/2016,141.2754902,148.5127455,159.8792189,141.9100094,5.457994259,155.003062,58.23883368,5.729266541,0,106.1382531,922.1448737
1/19/2016,141.2754902,150.3753073,181.6591138,142.3679852,5.457994259,155.4996301,58.23883368,5.729266541,0,106.1382531,946.7418743
1/20/2016,141.2754902,150.3753073,181.6591138,142.3679852,5.457994259,155.4996301,58.23883368,5.729266541,0,106.1382531,946.7418743
1/21/2016,141.2754902,150.3753073,181.6591138,142.3679852,5.457994259,155.4996301,58.23883368,5.729266541,0,106.1382531,946.7418743
1/22/2016,141.2754902,150.3753073,181.6591138,142.3679852,5.457994259,155.4996301,58.23883368,5.729266541,0,106.1382531,946.7418743
1/23/2016,141.2754902,150.3753073,181.6591138,142.3679852,5.457994259,155.4996301,58.23883368,5.729266541,0,106.1382531,946.7418743
1/24/2016,141.2754902,150.6364308,181.6591138,143.9267841,5.457994259,155.712082,58.23883368,5.729266541,0,106.1382531,948.7742486
1/25/2016,141.2754902,150.6364308,181.6591138,144.9459671,5.457994259,155.712082,58.23883368,5.729266541,0,106.1382531,949.7934316
1/26/2016,141.2754902,150.803729,187.0211371,145.6457423,5.457994259,156.0388414,58.23883368,5.729266541,0,106.1382531,956.3492876
1/27/2016,141.2754902,150.9422804,188.7260031,145.6457423,5.457994259,156.0388414,58.23883368,5.729266541,0,106.1382531,958.192705
1/28/2016,141.2754902,150.9422804,188.7260031,145.6457423,5.457994259,156.0388414,58.23883368,5.729266541,0,106.1382531,958.192705
1/29/2016,141.2754902,150.9422804,188.7260031,145.6457423,5.457994259,156.0388414,58.23883368,5.729266541,0,106.1382531,958.192705
1/30/2016,141.2754902,150.9422804,188.7260031,145.6457423,5.457994259,156.3357081,58.23883368,5.729266541,0,106.1382531,958.4895717
1/31/2016,141.2754902,151.3343868,188.7260031,145.8443195,5.457994259,156.3357081,58.23883368,5.729266541,0,106.1382531,959.0802553
2/1/2016,141.2754902,151.3343868,192.9317167,145.8443195,5.457994259,156.7976162,58.23883368,5.729266541,0,106.1382531,963.747877
2/2/2016,141.2754902,151.3343868,194.3839671,146.6167211,5.457994259,157.7468993,58.23883368,5.729266541,0,106.1382531,966.9218121
2/3/2016,141.2754902,151.3343868,194.3839671,146.7711726,5.457994259,157.7468993,58.23883368,5.729266541,0,106.1382531,967.0762636
2/4/2016,141.2754902,151.3343868,194.3839671,149.2704601,5.457994259,157.7468993,58.23883368,5.729266541,0,106.1382531,969.575551
2/5/2016,141.2754902,151.3343868,194.3839671,149.2704601,5.457994259,157.7468993,58.23883368,5.729266541,0,106.1382531,969.575551
2/6/2016,141.2754902,151.3343868,194.3839671,149.2704601,5.457994259,157.7468993,58.23883368,5.729266541,0,106.1382531,969.575551
2/7/2016,141.2754902,151.7553693,223.4395204,150.9531214,5.457994259,157.7798321,58.23883368,5.729266541,0,106.1382531,1000.767681
2/8/2016,141.2754902,151.9736314,223.8759677,151.5544237,5.457994259,157.7798321,58.66459929,5.729266541,0,106.1382531,1002.449458
2/9/2016,141.2754902,151.9736314,223.8759677,151.5544237,5.457994259,157.7798321,58.66459929,5.729266541,0,106.1382531,1002.449458
2/10/2016,141.2754902,155.456147,225.4045647,151.5544237,5.779316979,157.7798321,58.66459929,5.729266541,0,106.1382531,1007.781894
2/11/2016,141.2754902,155.7576019,225.4045647,152.1439303,5.779316979,157.7798321,58.66459929,5.729266541,0,106.1382531,1008.672855
2/12/2016,141.2754902,155.7576019,225.4045647,152.1439303,5.779316979,157.7798321,58.66459929,5.729266541,0,106.1382531,1008.672855
2/13/2016,141.2754902,155.7576019,225.4045647,152.1439303,5.779316979,157.7798321,58.66459929,5.729266541,0,106.1382531,1008.672855
2/14/2016,141.2754902,156.9147092,225.4045647,152.297718,5.779316979,157.7798321,58.66459929,5.729266541,0,106.1382531,1009.98375
2/15/2016,141.2754902,156.9147092,225.4045647,153.2390701,5.779316979,157.7798321,58.66459929,5.729266541,0,106.1382531,1010.925102
2/16/2016,141.2754902,156.9147092,225.4045647,153.8554623,5.779316979,157.7798321,58.66459929,5.729266541,0,106.1382531,1011.541494
2/17/2016,141.2754902,156.9147092,225.4045647,154.3366456,5.779316979,157.7798321,58.66459929,5.729266541,0,106.1382531,1012.022678
2/18/2016,141.2754902,156.9147092,225.4045647,155.1716244,5.779316979,157.7798321,58.66459929,5.729266541,0,106.1382531,1012.857657
2/19/2016,141.2754902,156.9147092,225.4045647,155.2169965,5.779316979,157.7798321,58.66459929,5.729266541,0,106.1382531,1012.903029
2/20/2016,141.2754902,156.9147092,225.4045647,155.2169965,5.779316979,157.7798321,58.66459929,5.729266541,0,106.1382531,1012.903029
2/21/2016,141.2754902,156.9147092,225.4045647,156.0420554,5.779316979,157.9760214,58.66459929,5.729266541,0,106.1382531,1013.924277
2/22/2016,141.2754902,156.9147092,225.4045647,170.4647375,5.779316979,157.9760214,58.66459929,5.729266541,0,106.1382531,1028.346959
2/23/2016,141.2754902,156.9606608,225.4045647,170.71384,5.779316979,158.3615643,58.66459929,5.729266541,0,106.1382531,1029.027556
2/24/2016,141.2754902,156.9606608,232.2536914,170.71384,32.02251009,158.3615643,58.66459929,5.729266541,0,106.1382531,1062.119876
2/25/2016,141.2754902,156.9606608,232.2536914,171.0020476,58.1693589,158.3615643,58.66459929,5.729266541,0,106.1382531,1088.554932
2/26/2016,141.2754902,156.9606608,232.2536914,171.0020476,58.1693589,158.3615643,58.66459929,5.729266541,0,106.1382531,1088.554932
2/27/2016,141.2754902,156.9606608,232.2536914,171.0020476,58.1693589,158.3615643,58.66459929,5.729266541,0,106.1382531,1088.554932
2/28/2016,141.2754902,156.9606608,232.2536914,182.8150931,58.1693589,158.3615643,58.66459929,5.729266541,0,106.1382531,1100.367978
2/29/2016,141.2754902,157.8171827,232.2536914,184.299363,58.1693589,158.3615643,58.66459929,5.729266541,0,106.1382531,1102.708769
3/1/2016,141.2754902,157.8171827,232.2536914,184.299363,58.1693589,158.3615643,58.66459929,5.729266541,0,106.1382531,1102.708769
3/2/2016,141.2754902,157.8171827,232.2536914,184.8541145,58.1693589,158.3615643,58.66459929,5.729266541,0,106.1382531,1103.263521
3/3/2016,141.2754902,157.8171827,232.2536914,185.010757,58.1693589,158.3615643,58.66459929,5.729266541,0,106.1382531,1103.420163
3/4/2016,141.2754902,157.8171827,232.2536914,185.010757,58.1693589,158.3615643,58.66459929,5.729266541,0,106.1382531,1103.420163
3/5/2016,141.2754902,157.8171827,232.2536914,185.010757,58.1693589,158.3615643,58.66459929,5.729266541,0,106.1382531,1103.420163
3/6/2016,141.2754902,161.8146878,232.2536914,186.8362339,58.1693589,167.2114833,58.66459929,5.729266541,0,106.1382531,1118.093065
3/7/2016,141.2754902,161.8146878,232.2536914,186.8362339,58.1693589,167.2114833,58.66459929,5.729266541,0,106.1382531,1118.093065
3/8/2016,141.2754902,161.8146878,232.2536914,186.8362339,58.1693589,167.2114833,58.66459929,5.729266541,0,106.1382531,1118.093065
3/9/2016,141.2754902,162.2816514,232.2536914,186.8362339,58.1693589,168.0576761,58.66459929,5.729266541,0,106.1382531,1119.406221
3/10/2016,141.2754902,162.9596137,232.2536914,186.8362339,58.1693589,168.3439311,58.66459929,5.729266541,0,106.1382531,1120.370438
3/11/2016,141.2754902,162.9596137,232.2536914,186.8362339,58.1693589,168.3439311,58.66459929,5.729266541,0,106.1382531,1120.370438
3/12/2016,141.2754902,162.9596137,232.2536914,186.8362339,58.1693589,168.3439311,58.66459929,5.729266541,0,106.1382531,1120.370438
3/13/2016,141.2754902,163.3442086,232.9164793,186.9357132,58.1693589,168.3710627,58.66459929,5.729266541,0,106.1382531,1121.544432
3/14/2016,141.2754902,163.3442086,232.9164793,186.9357132,58.1693589,168.3710627,58.66459929,5.729266541,0,106.1382531,1121.544432
3/15/2016,141.2754902,163.7794054,232.9164793,187.0143663,58.1693589,168.3710627,58.66459929,5.729266541,0,106.1382531,1122.058282
3/16/2016,141.2754902,163.7794054,233.9174768,187.2732381,58.1693589,168.3710627,58.66459929,5.729266541,0,106.1382531,1123.318151
3/17/2016,141.2754902,163.7794054,233.9174768,187.6968466,58.1693589,168.3710627,58.66459929,5.729266541,0,106.1382531,1123.74176
3/18/2016,141.2754902,163.7794054,233.9174768,187.6968466,58.1693589,168.3710627,58.66459929,5.729266541,0,106.1382531,1123.74176
3/19/2016,141.2754902,163.7794054,233.9174768,187.6968466,58.1693589,168.3710627,58.66459929,5.729266541,0,106.1382531,1123.74176
3/20/2016,141.2754902,163.7949338,233.9174768,192.2746768,58.1693589,168.3710627,58.66459929,5.729266541,0,106.1382531,1128.335118
3/21/2016,141.2754902,168.8886459,233.9174768,193.868671,58.1693589,180.8826492,58.66459929,5.729266541,0,106.1382531,1147.534411
3/22/2016,141.2754902,168.8886459,233.9174768,193.868671,58.1693589,180.8826492,58.66459929,5.729266541,0,106.1382531,1147.534411
3/23/2016,141.2754902,170.0496064,234.7752718,194.1554958,58.1693589,182.654703,58.66459929,5.729266541,0,106.1382531,1151.612045
3/24/2016,141.2754902,170.0496064,234.7752718,194.1554958,58.1693589,182.654703,58.66459929,5.729266541,0,106.1382531,1151.612045
3/25/2016,141.2754902,170.0496064,234.7752718,194.1554958,58.1693589,182.654703,58.66459929,5.729266541,0,106.1382531,1151.612045
3/26/2016,141.2754902,170.0496064,234.7752718,194.1554958,58.1693589,182.654703,58.66459929,5.729266541,0,106.1382531,1151.612045
3/27/2016,141.2754902,170.0496064,236.927781,194.8847213,58.1693589,182.654703,58.66459929,5.729266541,0,106.1382531,1154.49378
3/28/2016,141.2754902,171.096266,236.9914068,202.1669468,58.1693589,182.654703,58.66459929,5.729266541,0,106.1382531,1162.886291
3/29/2016,141.2754902,171.096266,236.9914068,202.1669468,58.1693589,182.654703,58.66459929,5.729266541,0,106.1382531,1162.886291
3/30/2016,141.2754902,171.096266,236.9914068,203.3389401,58.1693589,188.3998541,58.66459929,5.729266541,0,106.1382531,1169.803435
3/31/2016,141.2754902,171.096266,236.9914068,203.3389401,58.1693589,188.3998541,58.66459929,26.83067229,0,106.1382531,1190.904841
4/1/2016,141.2754902,171.096266,236.9914068,203.3389401,58.1693589,188.3998541,58.66459929,26.83067229,0,106.1382531,1190.904841
4/2/2016,141.2754902,171.096266,236.9914068,203.3389401,58.1693589,188.3998541,58.66459929,26.83067229,0,106.1382531,1190.904841
4/3/2016,141.8353904,171.1146994,237.1194883,203.3444301,58.20217372,188.4172053,58.66459929,29.89233716,0,106.2626452,1194.852969
4/4/2016,141.8353904,172.1250369,240.9220486,203.3444301,58.20217372,189.8609339,58.66459929,29.89233716,0,106.2626452,1201.109595
4/5/2016,141.8353904,172.1250369,240.9220486,203.3444301,58.20217372,189.8609339,58.66459929,29.89233716,0,106.2626452,1201.109595
4/6/2016,141.8353904,172.1250369,240.9220486,203.3444301,58.20217372,189.8609339,58.66459929,29.89233716,0,106.2626452,1201.109595
4/7/2016,141.8353904,172.1250369,240.9220486,203.8014903,58.20217372,190.8980705,58.66459929,29.89233716,0,106.2626452,1202.603792
4/8/2016,141.8353904,172.1250369,240.9220486,203.8014903,58.20217372,190.8980705,58.66459929,29.89233716,0,106.2626452,1202.603792
4/9/2016,141.8353904,172.1250369,240.9220486,203.8014903,58.20217372,190.8980705,58.66459929,29.89233716,0,106.2626452,1202.603792
4/10/2016,141.8353904,172.9500651,240.9220486,204.3792395,58.20217372,190.8980705,58.66459929,29.89233716,0,106.2626452,1204.006569
4/11/2016,141.8353904,172.9500651,240.9220486,204.3792395,58.20217372,191.7465319,58.66459929,29.89233716,0,106.2626452,1204.855031
4/12/2016,141.8353904,172.9500651,240.9220486,204.7881608,58.20217372,191.7465319,58.66459929,29.89233716,0,106.2626452,1205.263952
4/13/2016,143.146271,173.0958872,241.6191117,204.7881608,58.20217372,191.7465319,58.66459929,29.89233716,0,106.2626452,1207.417718
4/14/2016,143.146271,173.0958872,245.0792252,205.3008897,58.20217372,191.7465319,58.66459929,29.89233716,0,106.2626452,1211.39056
4/15/2016,143.146271,173.0958872,245.0792252,205.3008897,58.20217372,191.7465319,58.66459929,29.89233716,0,106.2626452,1211.39056
4/16/2016,143.146271,173.0958872,245.0792252,205.3008897,58.20217372,191.7465319,58.66459929,29.89233716,0,106.2626452,1211.39056
4/17/2016,143.146271,173.0958872,245.0792252,205.3633407,58.20217372,191.7465319,58.66459929,29.89233716,0,106.2626452,1211.453011
4/18/2016,143.146271,173.0958872,245.0792252,205.3633407,58.20217372,191.7465319,58.66459929,29.89233716,0,106.2626452,1211.453011
4/19/2016,143.146271,173.0958872,245.0792252,205.3633407,58.20217372,191.7465319,58.66459929,29.89233716,0,106.2626452,1211.453011
4/20/2016,143.146271,173.0958872,245.0792252,205.3633407,58.20217372,191.7465319,58.66459929,29.89233716,0,106.2626452,1211.453011
4/21/2016,143.146271,173.8980951,248.1615307,206.1206235,59.55560275,216.16495,58.66459929,29.89233716,0,106.2626452,1241.866655
4/22/2016,143.146271,173.8980951,248.1615307,206.1206235,59.55560275,216.16495,58.66459929,29.89233716,0,106.2626452,1241.866655
4/23/2016,143.146271,173.8980951,248.1615307,206.1206235,59.55560275,216.16495,58.66459929,29.89233716,0,106.2626452,1241.866655
4/24/2016,143.146271,173.8980951,248.1615307,206.1571092,59.55560275,219.9514469,58.66459929,29.89233716,0,106.5495041,1245.976496
4/25/2016,143.146271,173.8980951,248.1615307,207.1070408,59.94698876,221.5375406,58.66459929,32.94016186,0,106.5495041,1251.951732
4/26/2016,143.146271,173.8985838,248.1615307,207.3480513,59.94698876,222.6224447,58.66459929,32.94016186,0,106.5495041,1253.278135
4/27/2016,143.146271,173.8985838,248.1615307,207.4966904,59.94698876,222.6224447,58.66459929,32.94016186,0,106.5495041,1253.426775
4/28/2016,143.146271,173.8985838,248.1615307,207.4966904,59.94698876,222.6224447,58.66459929,37.30174396,0,106.5495041,1257.788357
4/29/2016,143.146271,173.8985838,248.1615307,207.4966904,59.94698876,222.6224447,58.66459929,37.30174396,0,106.5495041,1257.788357
4/30/2016,143.146271,173.8985838,248.1615307,207.4966904,59.94698876,222.6224447,58.66459929,37.30174396,0,106.5495041,1257.788357
5/1/2016,143.146271,173.8985838,248.1615307,207.8322867,59.94698876,222.6224447,58.66459929,37.30174396,0,106.5495041,1258.123953
5/2/2016,143.146271,173.9513154,248.1615307,208.0576946,59.94698876,222.6224447,58.66459929,37.30174396,0,106.5495041,1258.402093
5/3/2016,143.146271,173.9513154,248.1615307,208.1677454,59.94698876,222.6224447,58.66459929,37.30174396,0,106.5495041,1258.512143
5/4/2016,143.146271,176.3927389,248.1615307,208.4495565,59.94698876,222.6224447,58.66459929,37.30174396,0,106.5495041,1261.235378
5/5/2016,143.146271,176.3927389,248.1615307,208.7139948,59.94698876,222.8799432,58.66459929,37.30174396,0,106.5495041,1261.757315
5/6/2016,143.146271,176.3927389,248.1615307,208.7139948,59.94698876,222.8799432,58.66459929,37.30174396,0,106.5495041,1261.757315
5/7/2016,143.146271,176.3927389,248.1615307,208.7139948,59.94698876,222.8799432,58.66459929,37.30174396,0,106.5495041,1261.757315
5/8/2016,143.146271,177.8171648,248.1615307,208.7139948,59.94698876,222.8799432,58.66459929,37.30174396,0,106.5495041,1263.181741
5/9/2016,143.146271,178.0717826,248.6202796,208.7728361,61.27124906,222.8799432,58.66459929,37.30174396,0,106.5495041,1265.278209
5/10/2016,148.4973994,178.882848,260.7720816,212.9239364,62.16449122,225.1522471,59.14218165,37.30174396,0,106.5495041,1291.386434
5/11/2016,148.4973994,178.882848,260.7720816,212.9239364,62.16449122,225.1522471,59.14218165,37.30174396,0,106.5495041,1291.386434
5/12/2016,148.7477108,178.882848,260.7720816,212.9239364,62.16449122,225.1522471,59.14218165,38.68469331,0,106.5495041,1293.019694
5/13/2016,148.7477108,178.882848,260.7720816,212.9239364,62.16449122,225.1522471,59.14218165,38.68469331,0,106.5495041,1293.019694
5/14/2016,149.6665574,178.882848,261.726007,213.0945978,62.16449122,225.1522471,59.14218165,38.68469331,0,106.5495041,1295.063128
5/15/2016,149.6665574,178.905129,261.726007,213.1487363,62.16449122,225.1522471,59.14218165,38.68469331,0,106.5495041,1295.139547
5/16/2016,149.6665574,178.905129,261.726007,213.1487363,62.16449122,225.1522471,59.14218165,38.68469331,0,106.5495041,1295.139547
5/17/2016,149.6665574,178.905129,262.7447914,213.258627,62.16449122,225.1522471,59.14218165,38.68469331,0,106.5495041,1296.268222
5/18/2016,149.6665574,179.2487402,262.7447914,213.258627,62.16449122,225.2414027,59.14218165,38.68469331,0,106.5495041,1296.700989
5/19/2016,149.6665574,179.2487402,262.7447914,213.258627,62.16449122,225.2414027,59.14218165,38.68469331,0,106.5495041,1296.700989
5/20/2016,149.6665574,179.2487402,262.7447914,213.258627,62.16449122,225.2414027,59.14218165,38.68469331,0,106.5495041,1296.700989
5/21/2016,149.6665574,179.2487402,262.7447914,213.258627,62.16449122,225.2414027,59.14218165,38.68469331,0,106.5495041,1296.700989
5/22/2016,149.6665574,179.6892433,262.7447914,213.258627,62.16449122,225.2414027,59.14218165,38.68469331,0,106.5495041,1297.141492
5/23/2016,149.6665574,179.6892433,262.7447914,213.258627,62.16449122,225.2414027,59.14218165,38.68469331,0,106.5495041,1297.141492
5/24/2016,149.6665574,180.9046885,268.7971773,213.4036245,62.16449122,225.2414027,59.14218165,40.25760921,0,106.5495041,1306.127237
5/25/2016,149.6665574,181.4317731,268.7971773,213.6463724,62.67202711,225.7675619,59.14218165,40.25760921,0,106.5495041,1307.930764
5/26/2016,149.6665574,181.4317731,268.7971773,215.1209664,62.67202711,225.7675619,59.14218165,40.25760921,0,106.5495041,1309.405358
5/27/2016,149.6665574,181.4317731,268.7971773,215.1209664,62.67202711,225.7675619,59.14218165,40.25760921,0,106.5495041,1309.405358
5/28/2016,149.6665574,181.4317731,268.7971773,215.1209664,62.67202711,225.7675619,59.14218165,40.25760921,0,106.5495041,1309.405358
5/29/2016,149.6665574,181.4317731,268.7971773,215.6216453,62.67202711,225.7675619,59.14218165,40.25760921,0,106.5495041,1309.906037
5/30/2016,149.6665574,181.4317731,268.7971773,215.7775415,62.67202711,225.7675619,59.14218165,40.25760921,0,106.5495041,1310.061933
5/31/2016,149.6665574,181.4317731,268.7971773,215.7775415,62.67202711,225.7675619,59.14218165,40.25760921,0,106.5495041,1310.061933
6/1/2016,149.6665574,181.4317731,268.7971773,216.5996657,62.67202711,225.9758372,59.14218165,40.25760921,0,106.5495041,1311.092333
6/2/2016,149.6665574,181.4317731,268.7971773,216.5996657,62.67202711,229.2185001,59.14218165,40.25760921,0,106.5495041,1314.334996
6/3/2016,149.6665574,181.4317731,268.7971773,216.5996657,62.67202711,229.2185001,59.14218165,40.25760921,0,106.5495041,1314.334996
6/4/2016,149.6665574,181.4317731,268.7971773,216.5996657,62.67202711,229.2185001,59.14218165,68.46106017,0,106.5495041,1342.538447
6/5/2016,149.6665574,181.4317731,268.7971773,216.5996657,62.67202711,231.0699119,59.14218165,68.46106017,0,106.5495041,1344.389858
6/6/2016,149.6665574,183.000197,268.7971773,216.5996657,62.67202711,231.0699119,59.14218165,68.46106017,0,110.529156,1349.937934
6/7/2016,149.6665574,183.000197,268.7971773,216.5996657,62.67202711,231.0699119,59.14218165,68.46106017,0,110.529156,1349.937934
6/8/2016,149.6665574,183.000197,268.7971773,216.5996657,62.67202711,231.0699119,59.14218165,68.46106017,0,110.529156,1349.937934
6/9/2016,149.6665574,183.180673,268.7971773,216.8615993,62.67202711,231.0699119,62.88891899,92.59196987,0,110.529156,1378.257991
6/10/2016,149.6665574,183.180673,268.7971773,216.8615993,62.67202711,231.0699119,62.88891899,92.59196987,0,110.529156,1378.257991
6/11/2016,149.6665574,183.180673,268.7971773,216.8615993,62.67202711,231.0699119,62.88891899,92.59196987,0,110.529156,1378.257991
6/12/2016,149.6665574,183.180673,268.7971773,217.0453667,62.67202711,231.4361953,62.88891899,92.59196987,0,110.529156,1378.808042
6/13/2016,149.6665574,183.180673,268.7971773,217.0453667,62.67202711,231.4361953,62.88891899,92.59196987,0,110.529156,1378.808042
